review,rating,date,bank,source,sentiment_label,sentiment_score
omg this is like the worst mobile banking app ever. i have many different mobile banking app from different banks but this is the worst so far. it says it has connection issue when i have wifi or data connection and while i'm using other social media apps. it keeps asking me for update once like every week and takes forever to load like i have to wait at least 10 minutes to login and another 10 min to see my balance.,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9997661709785461
👎,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.6970565915107727
i think i remember it worked once upon time...,2,2024-05-02,BOA,Google Play Store,POSITIVE,0.9455677270889282
this app is going to the worest boa app ever😡 it crushes every time login.,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9977701902389526
"the app never worked properly, specially on android 14, do better",1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9997982382774353
fix the bug.,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9944986701011658
all the time updated but im not satisfy by boa mobile bancking 😡😡😡,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9995203018188477
it always crashes,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9992138147354126
worst app ever. barely works,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9998102784156799
it keep making me out and crash when i open the app and not working properly,1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.9985978007316589
"after last update, the app keeps crashing, not working. pls fix it. mobile transactions become impossible.",1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.999652624130249
"i don't know why every time you come up with a new update the app get worst than the oldest, it is taking more time to load, can load money to telebirr, can't pay awach. please try to fix it.",1,2024-05-02,BOA,Google Play Store,NEGATIVE,0.999539852142334
the worest mobile banking app,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.843271791934967
it was working good before the last update but after the update it asks to disable developer option. why is that? that means any developer with developer option enabled can't access his account. it crushs a lot of times.,2,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9993207454681396
ayseram mnm,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.997495174407959
"from ethiopian internet banking abbisiniya internet banking application is the most worst boring and slower app, please fix that",1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9995355606079102
well,5,2024-05-01,BOA,Google Play Store,POSITIVE,0.9995703101158142
good app and user friendly.,4,2024-05-01,BOA,Google Play Store,POSITIVE,0.9998492002487183
every time needs update & after that it's not working it's too boring,1,2024-05-01,BOA,Google Play Store,POSITIVE,0.9877825379371643
mnm beka ayeseram hule endaschegeregn,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9476741552352905
what mean disable developer option?,5,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9994254112243652
"slow login, crashes frequently, annoying app ever. since you updated this app, it's been extremely unhelpful.",1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9993731379508972
"why do we need to turn off ""developer options"" in order to use your app, on the new update??? are we suppose to not use our device for other purposes just so we can use your app? it is not security it is bs. (fix that and i will update my rating)",1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9993647933006287
annoying it doesn't work totally,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9998140931129456
the worst application ever,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.999783456325531
the best beautiful app,5,2024-05-01,BOA,Google Play Store,POSITIVE,0.9998698234558105
keeps crashing everytime what a disaster,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9993972778320312
it doesn't work anymore,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9996210336685181
"the app is terrible, nothing functions properly. especially since the latest update, it crashes all the time.",1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9998101592063904
"it's good app but the system is not same as cbe bankin mobile when i compare to these apps boa and cbe, cbe is the best up",1,2024-05-01,BOA,Google Play Store,POSITIVE,0.9958796501159668
please focus on the functionality of the app instead of spending money on the advertisements.,1,2024-05-01,BOA,Google Play Store,POSITIVE,0.7451227307319641
frequently crashing fix it please,1,2024-05-01,BOA,Google Play Store,POSITIVE,0.9488211870193481
95% of the time it crashes,1,2024-05-01,BOA,Google Play Store,NEGATIVE,0.9967779517173767
the worst update ever you don't deserve one star;,1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9997949004173279
no feature works correctly. its always buffering and needs probably high data. so its useless 😏😏😏,2,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9997801184654236
"this app is trash, it's not working for the past 3-4 days. i've to go to the bank to send money to other banks. plus the app keeps crashing since the last update. boa as a bank is deteriorating! this has to change.",1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9997557997703552
app needs a lot of work. it continuously crashes and shuts down.,1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9994617104530334
not comfortable with this version. its hard to down it load developer option is not allowed to use it as usual.,5,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9993792772293091
this app is so annoying as the previous version.,3,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9997738003730774
need many improvements,2,2024-04-30,BOA,Google Play Store,NEGATIVE,0.8345046043395996
great always great!!!,5,2024-04-30,BOA,Google Play Store,POSITIVE,0.9998846054077148
pic new,5,2024-04-30,BOA,Google Play Store,POSITIVE,0.7098693251609802
አፑ ቆንጆ ነበር አማርኛ ቋንቋ ቢካተት ሌላው በአሁን ሰዓት ይኼን ስፅፍ እያስቸገረኝ ነው ሲስተሙ,5,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9528433680534363
"such a junk application, its not working at all. waste of time",1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9998182654380798
hello is this new update cuz it keeps kicking me out!!!!! can't make a transaction fr!,3,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9989492297172546
"you guys keep on releasing unstable app, now it won't login",2,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9805343747138977
doeisn't work,5,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9996792078018188
"i never ever seen the worst commercial app like this in my life , it does not work anything , i donot know how the it team of the bank tested and launch the app. its annoying !",1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9997454285621643
the best bank with the worst application and ussd service.,1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.9984097480773926
the old version is best. this one is so lagging and it's not fast to quick transfer,1,2024-04-30,BOA,Google Play Store,NEGATIVE,0.8973890542984009
the latest update has a bug it keeps crashing. please fix it it's so inconvenient to do our business this way. that or we will switch to other banks,3,2024-04-30,BOA,Google Play Store,NEGATIVE,0.999640703201294
amaizing bank in etthiopia,5,2024-04-30,BOA,Google Play Store,NEUTRAL,0.592348575592041
good banking app,4,2024-04-29,BOA,Google Play Store,POSITIVE,0.999841570854187
it doesn't function properly!! you don't even deserve one star.. please stop playing your dirty game on your customer...,1,2024-04-29,BOA,Google Play Store,NEGATIVE,0.9997984766960144
that's a fantastic app! l,2,2024-04-29,BOA,Google Play Store,POSITIVE,0.9998694658279419
the best bank,5,2024-04-29,BOA,Google Play Store,POSITIVE,0.9998573064804077
"this app has been found useless while i compared with the first version of ib12111...that was very good, you guys what is the matter with you. you are far from the technology and the competetor's digital product through convenience, reliable, easeness _-dashen, cbe, zemen... they are doing well! share their experience and be able to satisfy your esteemed customers including me. unless you will be down soon!",1,2024-04-29,BOA,Google Play Store,NEGATIVE,0.9895106554031372
i have never seen the worst mobile app like this,5,2024-04-29,BOA,Google Play Store,NEGATIVE,0.9995693564414978
very very good app,5,2024-04-29,BOA,Google Play Store,POSITIVE,0.9998728036880493
it keeps crashing,1,2024-04-29,BOA,Google Play Store,NEGATIVE,0.9201822876930237
this app isn't working well on tecno phone 📱. what is the error??,1,2024-04-29,BOA,Google Play Store,NEGATIVE,0.99974125623703
👑👑,5,2024-04-29,BOA,Google Play Store,NEGATIVE,0.6970565915107727
to payment,1,2024-04-29,BOA,Google Play Store,POSITIVE,0.951269805431366
"with every update the app keeps on getting worse,it is filled with bugs",1,2024-04-28,BOA,Google Play Store,NEGATIVE,0.9996582269668579
not working properly why?????????,1,2024-04-28,BOA,Google Play Store,NEGATIVE,0.999762237071991
the update app is the worest one when i compare with past.,1,2024-04-28,BOA,Google Play Store,NEGATIVE,0.9917793869972229
"it's nice, the stack thing needs update thou",5,2024-04-28,BOA,Google Play Store,POSITIVE,0.9839305281639099
this application is relatively good even if some times interpreted.but apolo is difficult application please improve it.,5,2024-04-28,BOA,Google Play Store,POSITIVE,0.9913715124130249
the app is not properly working.,3,2024-04-28,BOA,Google Play Store,NEGATIVE,0.999790370464325
it is always crushing it loged me out all the time,1,2024-04-28,BOA,Google Play Store,NEGATIVE,0.9912962913513184
i love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,2,2024-04-28,BOA,Google Play Store,NEGATIVE,0.9996931552886963
"why why why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",1,2024-04-28,BOA,Google Play Store,NEGATIVE,0.9996634721755981
"the worst app i have ever used, i could've given 5 star if it worked properly even just for logging in and check my accounts. seemed that's impossible",1,2024-04-28,BOA,Google Play Store,NEGATIVE,0.9998034834861755
sometime it is not working wel,4,2024-04-27,BOA,Google Play Store,NEGATIVE,0.9996587038040161
very helpfull app,5,2024-04-27,BOA,Google Play Store,POSITIVE,0.9989476799964905
best 100%,5,2024-04-27,BOA,Google Play Store,POSITIVE,0.9998010993003845
"very slow response , try to some updates in the application",1,2024-04-27,BOA,Google Play Store,NEGATIVE,0.9997745156288147
"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",1,2024-04-26,BOA,Google Play Store,NEGATIVE,0.9997989535331726
really work very good app l like you boa,5,2024-04-26,BOA,Google Play Store,POSITIVE,0.9998058676719666
ያምራል,5,2024-04-25,BOA,Google Play Store,NEGATIVE,0.6970565915107727
very old app is disgusting,1,2024-04-25,BOA,Google Play Store,NEGATIVE,0.9996281862258911
the worst app i have ever seen.,1,2024-04-25,BOA,Google Play Store,NEGATIVE,0.9997918009757996
"i tried it with different phones, it only worked for about a week and then it stopped working. it needs some serious work.",1,2024-04-25,BOA,Google Play Store,NEGATIVE,0.9994667172431946
the onky defect is that it is too slow,3,2024-04-25,BOA,Google Play Store,NEGATIVE,0.9996615648269653
sorry to say it is very poor apps i have decided to suspend the boa account,1,2024-04-25,BOA,Google Play Store,NEGATIVE,0.9997908473014832
boa is the best app but please clear instant or not instant option of send money be for asked !!!,5,2024-04-24,BOA,Google Play Store,NEGATIVE,0.880310595035553
"installed the latest version of this app on my android 14 device, but it is not working. i have already received the activation key from your branch (via sms), but couldn't activate it. it is a failed app. i bet you don't have qa testers.",1,2024-04-24,BOA,Google Play Store,NEGATIVE,0.9996954202651978
"this is not functional at all, it takes forever to make a transaction,please improve it.",1,2024-04-24,BOA,Google Play Store,NEGATIVE,0.996469259262085
nic app,5,2024-04-24,BOA,Google Play Store,POSITIVE,0.9797857403755188
i can't update the enable button not open.,1,2024-04-24,BOA,Google Play Store,NEGATIVE,0.9989743232727051
the bank i always love 😘 and work with them is priceless,5,2024-04-24,BOA,Google Play Store,POSITIVE,0.9997803568840027
it's the best,5,2024-04-24,BOA,Google Play Store,POSITIVE,0.9998540878295898
"boa app was one of my favourite back in the days, now i don't if there is an app worsen that this.. very very bad. you need to fix it or remove it.",1,2024-04-24,BOA,Google Play Store,NEGATIVE,0.9997431635856628
this app is very wonderful,5,2024-04-24,BOA,Google Play Store,POSITIVE,0.999883770942688
it is not working at all.,1,2024-04-24,BOA,Google Play Store,NEGATIVE,0.999782145023346
"i've never seen a very worst mobile banking system like this, i lost 37000 birr because of your delay transaction system, i called 8397 and they told me stay for confirmation but, after i changed my mind and waiting for confirmation call to cancel the process they sent it with out my approval, so please don't use the mobile banking system please",1,2024-04-23,BOA,Google Play Store,NEGATIVE,0.9995245933532715
6r---“q##👺,2,2024-04-23,BOA,Google Play Store,NEGATIVE,0.9579623341560364
